toi,tid,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,koi_disposition
6753.01,301248781,255.225724,-70.53015,-5.387,-12.726,2460122.789,1.0169814,2.353,7976,12.1981,3568.91,2153,13.2441,802.863,5616,4.12,1.43,CANDIDATE
6754.01,261192051,259.290405,-48.763415,-0.877,-0.99,2460120.227,1.9943104,3.316,10353,17.6537,5032.19,2346,13.1408,1166.96,7247,4.19,1.69,CANDIDATE
6755.01,381468938,269.585917,-51.797559,-1.145,13.233,2460111.553,5.7585993,2.737,13636,11.2259,90.7886,859,13.0852,423.344,5090,4.38,0.99,CANDIDATE
6756.01,314193010,278.470062,-40.168552,2.917,-1.339,2460121.786,4.9354155,4.672,12554,16.6116,985.669,1560,13.4559,1281.82,6500,4.14,1.63,CANDIDATE
6757.01,89659632,275.664375,-44.379884,-6.75,-8.846,2460117.589,3.5193417,5.025,6522,14.4544,4716.78,2308,13.3397,893.78,5620,4.08,1.51,CANDIDATE
6758.01,383313006,186.289501,-86.887548,-12.628,-2.098,2460099.198,12.6136992,2.533,2172,2.58082,6.2521,440,11.7958,72.9383,3719,4.69,0.56,CANDIDATE
6759.01,57011946,274.022452,-37.153165,10.366,2.246,2460120.891,1.318678,1.758,11891,10.1378,1295.34,1671,13.2337,584.561,5764,4.46,0.99,CANDIDATE
676.01,219187649,171.205976,-18.617278,-20.877,9.135,2458544.344,2.1503007,1.9774726,9260.897305,14.1253056,1201.705063,1501.651735,13.4629,758.199,5430,4.41381,1.23206,CANDIDATE
6760.01,361467239,243.165316,-67.3391,-8.499,-11.624,2460120.981,5.2820398,2.762,12532,9.84673,151.287,977,13.1542,538.6,5415,4.37,1.05,CANDIDATE
6761.01,234540647,251.015114,-47.714009,2.468,-3.926,2460117.006,4.3430254,4.425,11142,13.5998,2176.55,1902,12.3837,590.613,6594,4.25,1.47,CANDIDATE
6762.01,360224870,262.187918,-57.912799,-4.926,-10.502,2460118.398,5.1778752,1.718,29835,11.9282,10.2294,498,14.5665,325.609,3599,4.6,0.66,CANDIDATE
6763.01,96829917,265.323637,-49.163899,2.533,-5.429,2460120.726,2.4519381,2.834,11446,17.3192,2027.97,1869,13.2539,1285.43,7085,4.19,1.67,CANDIDATE
6764.01,148523092,265.710722,-41.179089,-3.069,-7.547,2460121.605,2.8562935,3.785,22525,18.1559,1721.84,1794,12.9573,724.77,6383,4.31,1.32,FALSE POSITIVE
6765.01,420369105,251.037059,-58.984634,1.688,-5.181,2460122.567,2.7967251,1.626,5786,19.3726,724.258,1445,12.1662,1324.29,7566,3.85,2.61,CANDIDATE
6766.01,311856080,262.40787,-76.58679,-8.105,-30.184,2460123.68,2.2104947,2.925,7893,13.6352,944.765,1544,12.6801,556.822,5421,4.01,1.58,CANDIDATE
6767.01,90156362,276.290046,-43.906257,0.524,-2.238,2460121.856,2.3519086,1.43,16808,18.0511,287.189,1146,12.8821,737.776,6026,4.22,1.37,CANDIDATE
6768.01,365952328,276.191236,-60.784523,5.199,-9.176,2460120.784,4.8741147,2.049,4613,14.8251,161.07,992,12.4154,906.007,6085,3.84,2.11,FALSE POSITIVE
6769.01,304430662,259.595573,-62.931814,-9.542,-30.378,2460118.79,5.6858804,4.185,10855,13.193,303.245,1162,12.976,673.262,5492,4.12,1.41,CANDIDATE
677.01,280206394,144.119359,-50.463093,-24.817,42.417,2460030.705,11.2365977,2.292,9414,13.0203,37.6345,690,9.271401,141.812,6446,4.37882,1.29,CONFIRMED
6770.01,375297961,289.721012,-64.249499,5.514,-22.137,2460122.611,14.6768874,2.617,15152,9.65258,14.0749,539,13.33,407.089,5230,4.62,0.77,CANDIDATE
6771.01,61621800,288.737557,-42.702604,4.805,-9.641,2460140.325,6.8552506,3.525,4540,11.7073,390.089,1238,11.5315,687.671,6847,4.02,1.96,CANDIDATE
6772.01,469813927,304.820752,-64.974169,-2.891,-15.164,2460144.815,3.940549,3.78,3700,7.73812,566.891,1359,12.3102,539.819,5493,4.07,1.5,CANDIDATE
6773.01,355138852,307.11341,-45.96744,4.963,-2.786,2460149.775,3.272056,3.3,7709,10.5823,729.82,1448,13.136,782.336,5668,4.15,1.39,CANDIDATE
6774.01,79660831,295.743404,-44.759727,1.719,-2.604,2460150.35,4.5833112,2.275,4988,9.62957,211.784,1062,12.5912,627.991,5853,4.18,1.39,CANDIDATE
6776.01,344552721,321.814728,-68.739364,10.073,-26.663,2460150.312,1.9519092,1.056,31413,10.4769,26.7043,633,14.1345,198.552,3498,4.69,0.55,CANDIDATE
6777.01,32443914,290.594959,-31.383219,8.494,-5.413,2460150.328,3.3615701,4.502,6992,16.5271,1734.68,1797,11.9656,730.364,6258,3.97,1.9,CANDIDATE
6778.01,421990278,300.936671,-55.367879,-1.424,-11.955,2460150.496,3.9718475,1.09,5487,8.29625,73.227,814,12.7488,591.27,6064,4.39,1.12,CANDIDATE
6779.01,467931774,282.205124,-75.431953,11.115,-81.573,2460151.44,1.3504913,1.586,9835,8.65039,467.938,1295,12.7308,276.346,4858,4.51,0.82,CANDIDATE
678.01,294395926,109.330734,-55.597929,-31.454,71.617,2458493.025,11.3298459,4.4750093,821.128478,3.4134506,100.7059307,807.9481883,10.9162,205.847,5624,4.39124,1.057,CANDIDATE
6780.01,419738713,324.480301,-66.436672,4.162,-7.878,2460132.487,13.4570562,4.073,11282,10.2486,68.9842,802,13.0863,624.732,5771,4.3,1.06,CANDIDATE
6781.01,411955845,290.671642,-62.022859,3.156,-8.545,2460146.791,2.7638775,1.559,7451,11.9271,392.882,1240,13.0965,847.831,6155,4.25,1.35,CANDIDATE
6782.01,254209017,287.701332,-36.51561,1.608,-3.812,2460150.088,1.7278017,2.771,17825,17.158,2610.88,1991,13.2542,900.072,6460,4.27,1.38,CANDIDATE
6783.01,291013124,309.345795,-38.723632,-115.101,-36.98,2460143.626,6.0368213,1.984,108361,13.3128,6.47065,444,14.5979,161.561,3445,4.82,0.41,CANDIDATE
6784.01,253857911,283.270016,-38.399466,6.595,-4.22,2460145.684,3.1539313,4.023,14772,15.5528,1995.19,1861,13.1622,1181.26,6610,4.12,1.7,CANDIDATE
6785.01,219978369,306.530071,-55.540066,21.425,-13.54,2460129.52,16.2501976,7.487,2930,8.04744,221.883,1075,11.9955,601.743,6177,4.12,1.58,CANDIDATE
6786.01,253788533,282.733386,-37.534617,-1.917,-5.332,2460150.086,2.7142282,3.44,23021,17.7291,1203.77,1640,13.3278,764.325,6063,4.37,1.15,CANDIDATE
6787.01,201658484,288.702162,-54.242515,-3.296,-7.354,2460146.921,2.9588636,3.438,8605,16.201,1385.73,1699,11.8193,644.937,6405,4.07,1.74,CANDIDATE
6788.01,319568755,290.972257,-54.149068,-7.041,-22.311,2460116.93,24.092358,3.907,14405,12.4646,13.3603,532,13.1004,527.181,5388,4.36,1.06,CANDIDATE
6789.01,90935909,308.198717,-44.663326,16.151,-20.725,2460143.989,4.2221583,2.921,7098,7.93123,307.857,1166,12.6442,447.05,5589.8,4.42,1.02,CANDIDATE
679.01,308050066,155.436002,-17.224364,-4.257,6.445,2460004.893,11.1755425,5.482,7873,17.5706,294.91,1154,9.99028,320.671,6655,3.9,1.91,FALSE POSITIVE
6790.01,129458276,304.401827,-47.09656,8.081,-1.065,2460140.928,6.1030299,3.689,13335,16.3974,296.944,1156,12.6118,691.423,6057,4.2,1.41,CANDIDATE
6791.01,101272159,299.543066,-53.872432,-14.848,-21.72,2460131.539,18.8224069,1.76,13388,12.5063,6.33598,441,12.9998,578.879,5661,4.36,1.1,CANDIDATE
6792.01,326327260,308.340789,-29.441613,-10.924,-28.786,2460151.019,7.9605908,3.236,6040,5.94344,70.4881,807,12.3197,267.086,5081.5,4.51,0.85,CANDIDATE
6793.01,352438619,323.04039,-77.426902,-5.629,16.147,2460149.313,6.5516113,0.786,6717,7.01051,7.09349,454,12.4415,213.236,4841.8,4.6,0.73,CANDIDATE
6794.01,408609355,296.355554,-34.534399,0.352,-3.553,2460140.001,7.3099457,6.439,4484,12.4526,906.064,1528,12.227,945.78,6391,3.79,2.38,CANDIDATE
6795.01,269372232,291.688916,-36.831352,-2.221,1.049,2460149.798,2.1250402,2.897,8318,12.6314,979.454,1558,13.2392,689.289,5355,4.05,1.51,CANDIDATE
6796.01,32046665,289.900026,-35.809407,4.469,-15.055,2460145.114,3.7871416,3.257,6722,8.91723,491.943,1312,13.1197,614.047,5594,4.28,1.19,CANDIDATE
6798.01,290403522,330.958061,-72.44083,15.058,-16.916,2460136.575,22.3751134,11.966,6829,12.8125,335.493,1192,10.2912,290.48,6477.7,4.24,1.47,CANDIDATE
6799.01,387295547,312.696269,-58.943302,-22.38,-11.397,2460150.892,0.664786,0.66,1215,5.36785,1137.76,1618,11.7301,472.318,6333,4.28,1.35,CANDIDATE
6800.01,254174907,287.258761,-41.100082,1.492,-7.064,2460150.796,4.1518071,2.653,1556,10.2109,596.999,1377,11.6114,916.11,6702,3.72,2.71,CANDIDATE
6801.01,90935995,308.185081,-44.581239,12.784,-97.17,2460148.795,1.2245052,1.091,24584,19.6011,302.765,1162,12.0887,143.347,4337.4,4.58,0.7,CANDIDATE
6803.01,166495921,305.027554,-48.129533,1.559,-6.056,2460149.719,3.3522572,1.934,6919,10.9307,277.825,1137,12.3544,594.791,5951,4.19,1.39,CANDIDATE
6804.01,100264497,306.582801,-48.984798,14.756,-21.321,2460148.146,3.7724643,2.099,8796,13.0104,277.764,1137,12.0533,545.522,6170,4.23,1.38,CANDIDATE
6805.01,112989868,292.384076,-34.096927,26.727,-3.367,2460150.27,1.040425,0.979,9568,11.6289,729.867,1448,13.2735,345.714,4750,4.45,0.86,CANDIDATE
6807.01,441076258,323.284714,-29.117607,26.488,-28.82,2460166.64,6.6210878,2.297,13071,9.48332,43.2116,714,13.3396,353.575,4790,4.53,0.79,CANDIDATE
6808.01,261680542,21.604688,-79.610747,14.168,5.265,2460177.657,3.0449187,2.988,19894,20.761,699.098,1432,12.3079,564.778,6026,4.22,1.36,CANDIDATE
6809.01,29821723,316.174214,-26.507097,7.848,-43.447,2460177.25,2.6855972,1.744,31004,11.0734,49.8683,740,14.3972,295.344,3822,4.64,0.62,CANDIDATE
681.01,410450228,117.894946,-60.41239,-4.18,11.242,2460045.433,15.7784931,3.3857406,6805.627558,18.2872401,342.2459459,1096.994191,10.6845,421.349,7447,3.79,1.6898,CANDIDATE
6810.01,214515989,340.362308,-38.413111,36.454,-9.502,2460174.448,11.3498282,4.564,10625,12.2742,127.543,936,13.29,805.162,6009,4.34,1.18,CANDIDATE
6811.01,129711632,322.118531,-37.649275,8.995,-23.189,2460178.787,1.1602698,0.489,18692,18.336,29.2942,648,14.3355,338.917,3692,4.57,0.7,CANDIDATE
6812.01,92443533,314.373719,-35.639977,-5.507,-5.131,2460160.521,12.6357243,3.717,8255,13.1329,71.1152,809,12.5372,640.607,5951,4.17,1.41,CANDIDATE
6813.01,364267778,114.419661,-58.061848,-13.452,-3.294,2460175.787,2.3557153,1.866,740,1.98374,290.953,1150,12.0721,179.829,4851,4.62,0.72,CANDIDATE
6814.01,211352962,320.412201,-34.459075,-2.074,-8.562,2460178.824,0.7941828,0.905,2393,8.86489,3545.12,2149,11.417,467.456,6397,4.16,1.55,CANDIDATE
6815.01,233964924,36.351144,-65.055381,-14.791,-19.026,2460196.837,17.9217736,4.309,44474,16.7867,20.1338,590,13.169,364.427,5144.1,4.46,0.76,CANDIDATE
6816.01,278525028,332.424127,-36.96281,14.61,-12.58,2460163.799,10.9267866,6.548,9304,13.7902,252.912,1110,13.0109,823.919,5792.8,4.3,1.46,CANDIDATE
6817.01,402027382,353.477124,-47.499264,-1.541,-0.599,2460203.125,3.1998039,1.816,3672,6.9761,192.578,1037,13.2874,652.946,5430,4.3,1.15,CANDIDATE
6818.01,281666033,10.135045,-56.549045,-20.573,14.489,2460191.694,10.1956949,1.526,3293,7.45333,22.0861,603,11.5508,347.192,5791,4.29,1.21,CANDIDATE
6819.01,327917279,1.99379,-68.226643,-11.842,10.944,2460168.772,8.5467163,3.813,2387,6.73372,144.761,966,11.4741,396.001,5557.6,4.03,1.58,CANDIDATE
682.01,429304876,167.88543,-22.07278,-91.427,-53.36,2460037.26,6.8392388,4.176,1213,3.74186,234.46,1090,9.2231,83.1548,5085,3.92,1.08,CONFIRMED
6820.01,350821320,89.516875,-56.346708,-3.956,-45.483,2460203.144,2.014214,1.854,971,2.55092,419.804,1261,12.8958,321.298,5039,4.54,0.82,CANDIDATE
6821.01,197643976,328.51748,-38.377419,-23.662,5.488,2460179.095,3.535713,2.148,3116,4.58576,191.782,1036,12.5638,322.148,5222,4.52,0.86,CONFIRMED
6822.01,261679541,21.823385,-77.941125,3.606,12.275,2460176.064,2.7492112,1.866,26414,10.486,51.9039,747,14.3703,282.982,3794,4.65,0.6,CANDIDATE
6823.01,259884973,40.756305,-70.514284,-11.316,-28.038,2460206.518,2.8411187,1.993,1915,5.54834,333.622,1190,12.3104,435.392,5517,4.27,1.19,CANDIDATE
6824.01,197642926,328.529799,-41.845726,5.558,0.569,2460177.601,5.407469,2.87,13091,12.0272,143.073,963,12.5602,415.63,5417,4.39,1.03,CANDIDATE
6825.01,197598125,327.237993,-40.086569,41.993,-22.04,2460170.129,16.4547455,4.517,2186,4.11474,60.353,776,11.5321,280.399,5826,4.47,0.98,CANDIDATE
6826.01,55450156,70.371711,-60.407556,26.668,-9.86,2460197.007,6.4375108,2.572,730,2.10567,99.2729,879,12.1851,232.898,5203,4.65,0.74,CANDIDATE
6827.01,302453291,322.622051,-26.773971,-3.382,-17.428,2460177.942,4.4738444,6.406,2985,11.2091,854.858,1506,12.1331,684.32,4943.1,4.33418,2.53,CANDIDATE
6828.01,278666476,334.487496,-38.032716,10.656,-3.178,2460174.845,3.4894537,2.134,8533,11.1177,236.353,1092,12.7844,546.355,5415.7,4.4,1.19,CANDIDATE
6829.01,469967533,358.85855,-54.494961,19.57,-2.613,2460144.982,23.842,5.577,12487,17.1852,65.8313,793,12.714,735.578,5923.2,4.33418,1.45,CANDIDATE
683.01,437248515,169.43886,-19.054778,-28.708,0.99,2459303.595,3.4058895,2.6582989,15490.07954,17.2861065,970.9417325,1423.698546,11.4553,383.829,6302,4.30907,1.26867,CONFIRMED
6830.01,29430403,313.624861,-29.527891,41.097,-8.056,2460154.705,1.8778647,1.5178899,15157.02129,13.2226172,763.2845047,1340.575756,11.4907,220.491,5100,4.4,0.927664,CANDIDATE
6831.01,380884709,16.276924,8.444581,-12.866,-28.494,2460150.882,57.1050077,5.271,3388,5.93946,13.1521,530,10.7052,185.272,5816,4.49,0.97,CANDIDATE
6832.01,8995204,355.128863,-11.021495,109.474,25.5,2460230.689,5.1392756,2.426,862,2.17365,41.3052,706,12.449,139.371,4014,4.53,0.71,CANDIDATE
6833.01,4610830,348.949031,-10.849739,-1.018,-10.522,2460219.145,8.2616616,2.862,1343,3.30997,66.2634,794,11.5018,202.585,5281,4.53,0.86,CONFIRMED
6834.01,49735922,352.713934,-11.077356,0.39,-23.23,2460226.787,6.3392677,3.02,1739,3.91968,120.002,922,12.1093,290.495,5289,4.46,0.93,CONFIRMED
6835.01,301235044,350.917046,-1.189183,116.168,25.358,2460232.513,0.2803246,0.868,507,1.64829,3967.92,2211,10.0298,61.8736,4477,4.56,0.72,CONFIRMED
6836.01,422618449,353.954352,0.444704,-232.909,-187.564,2460229.092,9.100412,2.181,1085,2.59387,28.6373,644,9.3742,62.4491,5013.7,4.58,0.77,CONFIRMED
6837.01,262584907,348.161066,2.685589,62.52,-146.92,2460232.29,0.9494413,1.392,136,1.37109,2124.15,1175.803988,7.13,65.74622,5872.1,4.33418,1.19,CANDIDATE
6838.01,278892590,346.626392,-5.043462,901,-492,2460209.808,1.5109447,0.6401499,10693.48816,1.2038917,98.1930529,802.8602204,13.8529,370.553,5780,5.27596,0.114827,CONFIRMED
6839.01,126982911,24.192615,12.693358,15.596,-10.098,2460210.871,2.9944742,3.0998781,3499.754712,8.6826968,1209.668769,1504.13344,12.5377,620.723,5756,4.13367,1.44085,CANDIDATE
684.01,462162948,150.433636,-59.850029,-8.933,3.14,2460015.416,19.8507621,2.249,1766,8.778562,48.5274864,673.1575152,9.8532,2228.79,9488,4.07548,2.35947,CANDIDATE
6840.01,380886534,19.461998,0.341952,-4.226,-6.953,2460208.637,8.9000334,1.8542477,22163.28257,15.1261771,144.377004,884.085476,13.8694,830.221,5854,4.45956,1.0044,CANDIDATE
6841.01,257467784,0.08468,5.044388,27.806,-14.972,2460217.185,13.9285074,3.9986123,13364.35946,9.5784743,36.5645594,627.1693637,12.8988,344.681,5103.41,4.52801,0.836141,CANDIDATE
6842.01,58858008,20.636935,13.352227,20.518,4.554,2460209.339,5.3920955,4.2434029,15466.35885,18.2452387,534.3923671,1226.266351,11.5955,399.765,5752.18,4.14674,1.41933,CANDIDATE
6843.01,369474541,15.45314,9.798544,13.419,-9.067,2460210.093,5.4977872,4.9400249,6357.726888,14.0381026,974.2594349,1424.913184,11.1862,470.668,6281,4.05316,1.72746,CANDIDATE
6844.01,311086350,352.232735,-14.210227,-14.744,-42.784,2460209.335,3.8068712,2.2690911,17898.91032,8.6543461,52.8941941,687.8151709,14.1277,293.966,3913,4.6113,0.647921,CANDIDATE
6845.01,399571743,341.160439,-18.9358,105.246,-68.1,2460199.692,4.7443604,1.139,9002,7.57257,26.7153,633,12.6204,285.596,5420.1,4.5,0.75,CANDIDATE
6846.01,254296853,354.890085,-27.654129,-26.005,-15.088,2460203.094,3.334884,2.559,12501,10.5691,394.819,1241,12.8903,491.962,5771,4.51,0.93,CANDIDATE
6847.01,150063444,91.200646,-60.194076,6.968,9.467,2460205.921,1.3939452,0.922,5131,8.87293,947.874,1545,13.1315,702.363,6140,4.42,1.09,CANDIDATE
6848.01,230982415,24.418283,-54.80939,34.281,-19.586,2460199.336,7.5954765,2.533,45085,13.1172,11.0748,508,13.6193,181.602,3768,4.68,0.57,CANDIDATE
6849.01,434100688,352.949174,-17.448458,7.256,-15.108,2458371.511,1825.048364,3.62,2576,12.7111,0.0187275,103,9.9309,319.053,6290,3.89,2.09,FALSE POSITIVE
685.01,281731203,163.032312,0.493167,-23.664,-44.171,2460268.402,11.6332127,5.081,3480,10.264,126.951,935,9.9623,213.283,5287.7,3.88,1.73,CONFIRMED
6850.01,9166136,352.157167,-23.270494,214.294,-79.397,2460198.639,6.0803777,2.486,1366,3.36588,43.6784,716,10.508,80.8163,4275.7,4.37,0.89,CANDIDATE
6851.01,350861689,90.396537,-58.470732,-62.694,5.68,2460185.036,12.0101118,2.82,1204,2.28751,11.5571,513,12.4722,137.666,4073,4.59,0.67,CANDIDATE
6852.01,166671025,34.403355,-52.867758,-37.447,6.559,2460176.964,16.7382238,3.529,15139,9.09208,11.3359,511,12.4031,182.425,4551,4.6,0.7,CANDIDATE
6853.01,197808753,53.776203,-57.621974,0.591,-12.113,2460189.689,10.636983,5.378,2913,8.16912,301.85,1161,12.5478,855.371,6297,4.1,1.65,CANDIDATE
6854.01,55363630,77.014975,-65.049061,1.685,9.854,2460203.737,2.7663479,1.212,2476,6.35856,416.97,1258,13.1113,790.585,6413,4.4,1.19,CANDIDATE
6855.01,274017513,33.933641,-49.443527,18.728,16.035,2460165.854,26.3333899,2.783,8665,9.07333,5.51975,427,12.1227,295.36,5309,4.46,0.93,CANDIDATE
6856.01,254301731,355.409997,-28.336727,-5.646,-30.75,2460206.119,0.6541517,0.823,35193,15.3922,159.123,989,14.9737,446.864,3657,4.58,0.69,CANDIDATE
6857.01,281596890,8.810668,-55.889296,-16.689,0.367,2460195.357,10.0512067,1.763,22227,5.57868,2.59874,353,14.504,145.095,3428,4.84,0.38,CANDIDATE
6858.01,201254754,1.512156,-58.935221,-72.394,-10.398,2460202.533,3.3024845,1.465,1241,1.73871,26.3567,631,11.8272,61.1486,3634,4.75,0.49,CANDIDATE
6859.01,237909527,21.648785,-63.96451,12.259,1.48,2460188.563,9.6804752,3.922,10071,11.5702,100.27,881,12.6565,520.499,5622,4.31,1.16,CANDIDATE
686.01,339857675,111.601066,-54.452065,-3.067,25.498,2458492.222,3.5137609,1.7579691,333.5976712,3.3397496,1686.836603,1634.511587,9.9362,255.337,6279.8,4.26,1.59007,CANDIDATE
6860.01,36646052,342.792364,-6.779791,0.035,-6.047,2460232.579,0.6183488,0.587,5306,10.2266,538.344,1341,12.9887,557.124,5272,4.23,1.2,CANDIDATE
6861.01,293267224,4.043933,3.137181,-6.44,-8.539,2460232.159,3.7942532,3.769,6913,11.3603,713.321,1439,12.3945,660.159,5753.6,4.04,1.6,CANDIDATE
6862.01,408508003,3.539406,7.115538,-15.994,-16.654,2460225.546,8.2241876,3.501,8621,11.9576,117.339,916,11.8423,383.433,5669.2,4.21,1.31,CANDIDATE
6863.01,419957314,31.091545,4.33968,10.829,-23.507,2460247.385,7.8407154,2.891,5326,9.86579,100.923,883,13.0613,715.613,5703,4.21,1.31,CANDIDATE
6864.01,25959926,51.570524,23.000347,-4.182,-19.589,2460255.85,15.5106583,4.356,5014,6.93651,48.5457,735,12.6092,384.084,5472,4.37,1.06,CANDIDATE
6865.01,405269313,0.935669,11.332234,-32.571,-25.053,2460231.801,2.4465664,1.753,2778,4.74384,114.336,910,12.7937,211.088,4185.5,4.37,0.88,CANDIDATE
6866.01,344224831,21.602425,4.317341,-5.473,-15.368,2460224.828,8.0179256,1.018,8684,9.29428,8.84387,480,12.5227,361.951,5356,4.46,0.94,FALSE POSITIVE
6867.01,405230669,0.318198,12.040073,38.667,25.322,2460231.34,3.6810755,2.49,8544,8.85628,259.808,1118,13.0507,463.319,5465,4.46,0.95,CANDIDATE
6868.01,408506314,3.276119,7.660267,15.892,-7.245,2460227.772,3.4106422,4.174,4984,11.8996,804.639,1483,12.8562,708.514,5222,3.83,1.89,CANDIDATE
6869.01,28872266,49.593526,24.277814,29.154,-19.506,2459466.023,763.9701133,3.659,28404,8.20454,0.0022765,60,14.2212,200.19,3671,4.71,0.53,CANDIDATE
687.01,74534430,137.672815,-45.098845,241.16,-308.694,2459977.555,36.2995129,4.4333923,1322.247275,2.2115007,3.169782,340.3118696,9.8445,42.4467,4253.9,4.57,0.617519,CANDIDATE
6870.01,58726656,104.11559,20.420768,14.169,-28.443,2460277.872,6.6968572,3.398,589,3.89953,323.688,1181,10.1341,320.806,6466.5,4.05,1.8,CANDIDATE
6871.01,426471754,48.936836,18.484536,1.568,-37.61,2460258.272,12.4652143,3.635,1127,2.51956,67.0792,797,8.9496,74.1676,5647.1,4.55,0.88,CANDIDATE
6872.01,150096001,70.149378,25.009813,185.658,-46.363,2460251.644,11.0248821,2.917,1943,2.46843,48.3251,734,12.3252,75.1703,3798,4.77,0.46,CONFIRMED
6873.01,67395329,121.454994,20.803931,3.839,39.763,2460236.841,18.8204255,2.4015591,983.8549658,3.5747237,32.1751474,607.4351032,8.6781,60.1874,5450,4.5378,0.868947,CANDIDATE
6874.01,4426490,116.578612,30.776661,-6.295,-4.36,2460235.022,2.668957,2.7508738,17029.872,16.1018337,1087.36178,1464.580561,12.1616,468.406,5983.3,4.3234,1.19683,FALSE POSITIVE
6875.01,403693870,105.009764,11.045477,-6.214,-0.81,2460235.651,3.5245689,3.150024,20956.94783,17.3489851,795.9648554,1354.700287,13.1378,753.865,6203,4.37189,1.17724,CANDIDATE
6876.01,377024332,147.221565,8.974037,14.174,-62.19,2460282.741,15.1771428,4.556,538,2.80249,115.579,913,9.089871,140.69,6200,4.25,1.36,FALSE POSITIVE
6877.01,365007485,164.189386,9.673946,-34.648,-3.8,2459521.374,33.5920255,6.385,3352,9.88421,134.883,949,11.6575,246.599,5468,4.5,0.91,CONFIRMED
6878.01,262135904,106.486751,11.772439,-4.53,-1.69,2460688.287,2.0990769,2.343,501,4.13797,5728.08,2423,10.1063,532.485,8853,4.18,2,FALSE POSITIVE
6879.01,364955057,163.02506,10.794672,2.078,14.178,2460263.239,13.5853161,5.271,850,3.82513,156.928,986,10.4398,248.774,5854,4.15,1.43,CANDIDATE
688.01,339636032,110.194274,-55.379531,-40.087,41.156,2459986.415,6.8787507,2.599,359,3.45801,266.78,1125,8.5885,176.054,6636,3.99,1.98,FALSE POSITIVE
6880.01,4486230,117.070656,30.184445,72.455,-94.115,2460257.596,14.9166631,3.709,659,1.92053,81.9483,838,10.2919,115.933,5434,4.6,0.81,CANDIDATE
6881.01,431899136,56.22842,45.507976,-2.154,-2.387,2459934.874,1.9769396,3.021,11495,15.8982,2535.55,1976,12.7034,775.775,6440.5,4.12,1.65,CANDIDATE
6882.01,293075732,254.242045,-68.709846,-13.909,-20.77,2460098.203,0.5666806,0.722,1530,8.04611,1116.17,1610,12.7726,733.941,5517,3.99,1.65,FALSE POSITIVE
6883.01,393818343,310.2917,3.638297,-56.707,-88.925,2459811.24,4.11641125,3.9569972,1196.05978,3.8324012,108.6208553,823.3757159,8.9797,93.7345,5657,4.35534,1.09993,CONFIRMED
6884.01,156514476,193.008793,26.673951,-10.686,4.976,2459645.913,14.4217699,2.3406411,2348.45658,9.4489967,299.9460099,1061.403516,11.4834,562.376,6026.94,3.92106,1.91917,CANDIDATE
6885.01,154067753,207.488369,66.773769,3.218,-26.508,2459617.529,11.6515287,4.1130736,15415.73003,11.0647635,60.177006,710.3581928,12.4434,329.485,5335,4.50186,0.891247,CANDIDATE
6886.01,397053253,183.608978,5.29803,27.728,-49.051,2459638.336,4.8003341,1.9999398,6286.501616,5.5672157,84.5628503,773.4186722,12.7451,229.607,4664.59,4.60279,0.71163,CANDIDATE
6887.01,39174810,184.083837,39.149853,8.722,9.735,2459647.313,6.5883481,5.3652099,5547.404593,9.5170822,153.6630881,897.9706432,12.1938,526.024,6186.7,4.31682,1.24901,CANDIDATE
6888.01,312543349,12.9724,57.364237,8.818,-9.329,2459886.753,19.9253903,7.1580751,4510.284036,10.8355197,143.5992933,882.8924951,10.6594,324.436,6213,4.11609,1.58437,CANDIDATE
6889.01,282794970,199.484552,16.418007,-20.67,-8.615,2459665.725,10.5465818,3.4172956,26790.70155,18.8533824,127.8592096,857.6355078,13.2247,661.309,5726,4.37006,1.0922101,CANDIDATE
689.01,445822015,147.005591,-48.320751,-18.317,27.152,2458545.057,1.66402,3.397,7964.45,7.65443,8754.73,2694,10.7014,108.513,4841.3,4.71,0.78,FALSE POSITIVE
6890.01,5364106,139.231123,-20.676234,-8.213,13.641,2459256.543,4.11641125,8.8064896,1970.177992,6.5779189,0.6679202,230.5689844,11.0866,299.679,5964,4.27302,1.26252,CANDIDATE
6891.01,165312726,185.205942,53.160817,-16.319,-36.428,2459614.499,8.3106603,1.6506686,9717.19342,8.109016,92.061739,790.0226507,13.4184,517.159,5675,4.63371,0.802301,CANDIDATE
